LOAN_ID,SAFE_DECISION,AMBITIOUS_DECISION
708308,True,True
708313,True,True
708317,True,True
708324,True,True
708328,True,True
708342,False,False
708345,True,True
708347,True,True
708360,False,True
708362,True,True
708387,False,False
708399,False,False
708402,True,True
708406,True,True
708408,True,True
708411,True,True
708413,True,True
708416,False,True
708417,True,True
708418,True,True
708422,True,True
708434,True,True
708436,True,True
708443,True,True
708449,True,True
708460,True,True
708470,True,True
708472,False,True
708476,True,True
708480,True,True
708485,True,True
708489,True,True
708491,True,True
708502,True,True
708511,True,True
708522,False,True
708525,True,True
708527,True,True
708529,True,True
708531,True,True
708541,False,False
708544,True,True
708552,True,True
708555,True,True
708556,True,True
708560,True,True
708584,True,True
708602,True,True
708610,True,True
708618,True,True
708636,True,True
708641,True,True
708644,True,True
708646,True,True
708647,True,True
708652,True,True
708654,True,True
708657,False,True
708660,True,True
708663,True,True
708665,True,True
708669,True,True
708670,True,True
708678,True,True
708679,True,True
708681,True,True
708689,True,True
708696,True,True
708713,True,True
708717,True,True
708722,True,True
708724,True,True
708725,False,True
708726,True,True
708731,True,True
708735,False,True
708737,True,True
708738,False,False
708740,True,True
708741,True,True
708742,False,True
708743,False,True
708748,True,True
708749,True,True
708756,True,True
708760,True,True
708761,True,True
708762,True,True
708768,False,False
708770,False,True
708783,True,True
708796,True,True
708798,True,True
708801,False,False
708809,True,True
708812,True,True
708814,True,True
708823,True,True
708825,True,True
708832,True,True
708835,False,False
708838,True,True
708841,True,True
708843,True,True
708850,True,True
708853,True,True
708858,True,True
708863,True,True
708867,True,True
708869,True,True
708876,True,True
708877,False,False
708879,True,True
708881,True,True
708884,True,True
708885,False,True
708899,True,True
708906,True,True
708907,True,True
708912,True,True
708917,True,True
708929,True,True
708939,False,False
708940,False,True
708942,True,True
708944,True,True
708954,False,False
708957,True,True
708960,True,True
708963,True,True
708965,True,True
708976,True,True
708977,True,True
708979,True,True
708983,False,False
708991,False,False
709000,True,True
709003,True,True
709008,True,True
709010,True,True
709014,True,True
709016,False,False
709022,True,True
709023,True,True
709030,False,False
709032,True,True
709034,True,True
709035,True,True
709037,False,False
709041,True,True
709051,True,True
709058,True,True
709059,True,True
709064,True,True
709066,True,True
709070,True,True
709078,True,True
709082,True,True
709086,True,True
709094,True,True
709101,True,True
709103,True,True
709104,True,True
709106,False,True
709109,True,True
709125,False,True
709135,True,True
709138,True,True
709140,True,True
709141,True,True
709142,False,False
709145,True,True
709146,True,True
709152,True,True
709155,True,True
709161,True,True
709167,True,True
709174,False,False
709189,True,True
709191,True,True
709195,True,True
709196,True,True
709198,True,True
709201,True,True
709205,False,False
709208,True,True
709209,True,True
709212,False,False
709225,True,True
709231,True,True
709237,True,True
709243,True,True
709247,False,True
709259,False,False
709262,True,True
709273,False,True
709289,True,True
709292,True,True
709297,True,True
709301,False,False
709306,True,True
709317,True,True
709319,True,True
709335,True,True
709347,True,True
709359,True,True
709360,True,True
709365,True,True
709367,True,True
709368,True,True
709375,False,False
709376,True,True
709382,True,True
709385,True,True
709394,True,True
709396,True,True
709398,True,True
709427,True,True
709430,True,True
709431,True,True
709434,True,True
709439,True,True
709445,True,True
709448,True,True
709458,True,True
709459,True,True
709462,True,True
709464,True,True
709466,True,True
709481,False,True
709483,True,True
709487,True,True
709495,True,True
709498,True,True
709502,True,True
709505,True,True
709506,True,True
709510,True,True
709511,True,True
709569,True,True
709586,True,True
709592,True,True
709598,False,False
709606,True,True
709607,True,True
709610,True,True
709619,False,True
709624,True,True
709636,True,True
709641,True,True
709651,True,True
709658,True,True
709659,True,True
709672,False,True
709673,True,True
709676,True,True
709703,False,False
709711,True,True
709718,True,True
709724,True,True
709725,False,False
709733,False,False
709739,False,True
709743,True,True
709745,True,True
709746,True,True
709773,True,True
709780,True,True
709782,True,True
709800,True,True
709803,True,True
709805,True,True
709808,True,True
709817,True,True
709820,True,True
709830,True,True
709831,True,True
709832,True,True
709837,True,True
709844,True,True
709854,True,True
709861,True,True
709862,True,True
709870,True,True
709893,True,True
709901,True,True
709904,False,False
709911,False,False
709922,True,True
709939,True,True
709949,True,True
709955,True,True
709963,True,True
709975,True,True
710002,False,True
710008,False,False
710017,False,False
710019,True,True
710020,True,True
710031,True,True
710032,False,True
710040,True,True
710041,False,False
710045,True,True
710057,True,True
710064,True,True
710072,True,True
710076,True,True
710094,True,True
710099,True,True
710106,True,True
710109,True,True
710110,True,True
710111,False,True
710114,True,True
710117,True,True
710121,True,True
710123,True,True
710140,True,True
710147,True,True
710155,True,True
710156,False,False
710166,True,True
710172,True,True
710174,True,True
710177,True,True
710179,True,True
710181,True,True
710182,False,False
710199,True,True
710208,True,True
710210,False,False
710213,False,False
710220,True,True
710221,True,True
710223,False,True
710227,False,False
710243,True,True
710256,False,False
710263,True,True
710281,True,True
710289,True,True
710293,False,True
710298,True,True
710301,True,True
710306,True,True
710321,True,True
710323,True,True
710325,True,True
710330,True,True
710344,True,True
710345,False,False
710350,True,True
710353,True,True
710367,True,True
710370,True,True
710373,True,True
710384,True,True
710394,True,True
710401,True,True
710406,True,True
710408,True,True
710423,True,True
710440,True,True
710448,False,False
710455,True,True
710463,True,True
710468,True,True
710470,True,True
710471,True,True
710475,True,True
710478,False,True
710479,False,True
710482,True,True
710498,True,True
710499,False,False
710500,True,True
710505,True,True
710507,True,True
710512,True,True
710519,False,False
710524,True,True
710526,True,True
710533,False,False
710534,False,True
710550,True,True
710553,True,True
710554,True,True
710564,False,False
710567,True,True
710582,True,True
710591,True,True
710597,True,True
710598,True,True
710602,True,True
710604,True,True
710607,True,True
710613,True,True
710619,True,True
710620,True,True
710629,True,True
710664,False,False
710671,True,True
710672,False,True
710675,False,False
710681,True,True
710688,True,True
710690,False,True
710700,True,True
710702,True,True
710705,True,True
710708,True,True
710711,True,True
710712,True,True
710721,False,True
710725,True,True
710726,False,False
710729,True,True
710734,True,True
710737,True,True
710782,True,True
710784,False,False
710790,False,False
710792,True,True
710797,True,True
710801,True,True
710802,False,True
710805,True,True
710823,True,True
710825,True,True
710834,True,True
710838,False,False
710841,True,True
710846,True,True
710852,True,True
710855,False,False
710856,True,True
710875,True,True
710881,True,True
710885,False,True
710889,True,True
710893,False,False
710902,True,True
710909,True,True
710917,True,True
710923,True,True
710928,True,True
710931,True,True
710934,True,True
710936,True,True
710937,True,True
710942,True,True
710952,True,True
710961,True,True
710965,True,True
710970,False,False
710976,True,True
710989,False,False
710998,True,True
711002,True,True
711003,True,True
711004,True,True
711011,False,False
711018,True,True
711028,True,True
711038,True,True
711048,False,False
711051,True,True
711052,False,False
711058,True,True
711073,True,True
711082,True,True
711093,True,True
711107,False,False
711109,True,True
711111,False,False
711130,True,True
711154,True,True
711158,True,True
711162,True,True
711164,False,False
711169,True,True
711171,True,True
711174,True,True
711178,True,True
711189,True,True
711190,True,True
711209,True,True
711210,True,True
711212,True,True
711215,True,True
711220,True,True
711228,False,False
711232,True,True
711236,True,True
711240,True,True
711241,True,True
711244,True,True
711255,True,True
711256,True,True
711274,True,True
711284,False,False
711286,False,False
711305,True,True
711316,True,True
711317,True,True
711323,True,True
711338,True,True
711351,False,True
711355,True,True
711361,True,True
711363,False,False
711365,True,True
711376,True,True
711382,False,True
711383,True,True
711387,True,True
711389,True,True
711390,True,True
711393,True,True
711398,True,True
711399,True,True
711402,False,False
711405,True,True
711422,True,True
711430,True,True
711447,True,True
711453,True,True
711454,True,True
711467,True,True
711468,True,True
711477,False,False
711480,True,True
711483,True,True
711484,True,True
711486,True,True
711488,False,True
711495,True,True
711510,True,True
711513,True,True
711527,False,False
711540,True,True
711578,False,False
711581,True,True
711587,True,True
711592,True,True
711599,True,True
711607,True,True
711609,True,True
711614,True,True
711615,True,True
711616,True,True
711645,False,True
711646,True,True
711647,True,True
711650,True,True
711653,True,True
711676,True,True
711680,True,True
711684,True,True
711688,True,True
711689,True,True
711694,False,True
711697,True,True
711716,True,True
711722,False,False
711725,True,True
711736,True,True
711743,True,True
711745,False,True
711747,True,True
711756,True,True
711757,True,True
711758,True,True
711760,True,True
711765,False,False
711770,True,True
711772,True,True
711782,True,True
711789,True,True
711796,True,True
711797,False,False
711798,True,True
711801,False,False
711807,True,True
711808,True,True
711825,True,True
711826,True,True
711830,False,False
711834,True,True
711842,True,True
711851,True,True
711853,True,True
711857,True,True
711871,True,True
711877,False,True
711884,True,True
711886,True,True
711890,True,True
711902,True,True
711905,True,True
711909,True,True
711910,True,True
711918,True,True
711919,False,True
711921,True,True
711924,True,True
711929,True,True
711933,True,True
711939,False,False
711941,False,False
711942,True,True
711947,True,True
